angle,pesos_first,pesos_second
24.7,[ 0.80488385  0.00235603 -0.00916162  0.00096221],[ 1.09470497  0.05427279 -0.34637963  0.01226969]
24.8,[ 0.80458738  0.00232018 -0.00902223  0.00094757],[ 1.09454864  0.05424536 -0.34620456  0.01226349]
24.9,[ 0.80429049  0.00228429 -0.00888264  0.00093291],[ 1.09439123  0.05421774 -0.34602828  0.01225724]
25.0,[ 0.80399318  0.00224834 -0.00874286  0.00091823],[ 1.09423275  0.05418993 -0.3458508   0.01225096]
25.1,[ 0.80369615  0.00221242 -0.0086032   0.00090356],[ 1.09407356  0.054162   -0.34567253  0.01224464]
25.2,[ 0.80339871  0.00217646 -0.00846335  0.00088887],[ 1.09391328  0.05413387 -0.34549304  0.01223828]
25.3,[ 0.80310085  0.00214045 -0.00832331  0.00087416],[ 1.09375191  0.05410556 -0.34531233  0.01223188]
25.4,[ 0.80280327  0.00210447 -0.0081834   0.00085947],[ 1.09358983  0.05407712 -0.34513082  0.01222545]
25.5,[ 0.80250529  0.00206844 -0.00804329  0.00084475],[ 1.09342665  0.05404849 -0.34494809  0.01221898]
25.6,[ 0.8022069   0.00203236 -0.007903    0.00083002],[ 1.09326238  0.05401966 -0.34476412  0.01221246]
25.7,[ 0.8019088   0.00199632 -0.00776284  0.0008153 ],[ 1.09309738  0.05399071 -0.34457935  0.01220592]
25.8,[  8.01609611e-01   1.96013942e-03  -7.62216939e-03   8.00525250e-04],[ 1.09293089  0.0539615  -0.3443929   0.01219931]
25.9,[  8.01310714e-01   1.92399950e-03  -7.48163622e-03   7.85765627e-04],[ 1.09276367  0.05393216 -0.34420564  0.01219268]
26.0,[  8.01011421e-01   1.88781171e-03  -7.34091693e-03   7.70986456e-04],[ 1.09259533  0.05390262 -0.34401713  0.012186  ]
26.1,[  8.00712426e-01   1.85166006e-03  -7.20033816e-03   7.56222043e-04],[ 1.09242627  0.05387295 -0.3438278   0.0121793 ]
26.2,[  8.00413041e-01   1.81546110e-03  -7.05957541e-03   7.41438308e-04],[ 1.09225608  0.05384309 -0.34363721  0.01217255]
26.3,[  8.00113267e-01   1.77921518e-03  -6.91863007e-03   7.26635396e-04],[ 1.09208476  0.05381303 -0.34344536  0.01216575]
26.4,[  7.99813107e-01   1.74292268e-03  -6.77750356e-03   7.11813456e-04],[ 1.09191231  0.05378277 -0.34325224  0.01215891]
26.5,[  7.99513255e-01   1.70666725e-03  -6.63652123e-03   6.97006659e-04],[ 1.09173912  0.05375238 -0.3430583   0.01215204]
26.6,[  7.99212333e-01   1.67028257e-03  -6.49503631e-03   6.82147077e-04],[ 1.0915644   0.05372173 -0.34286263  0.01214511]
26.7,[  7.98911723e-01   1.63393553e-03  -6.35369775e-03   6.67302867e-04],[ 1.09138892  0.05369094 -0.34266612  0.01213815]
26.8,[  7.98611425e-01   1.59762625e-03  -6.21250599e-03   6.52474074e-04],[ 1.0912127   0.05366002 -0.34246878  0.01213116]
26.9,[  7.98310068e-01   1.56118890e-03  -6.07081628e-03   6.37592983e-04],[ 1.09103493  0.05362882 -0.3422697   0.0121241 ]
27.0,[  7.98009027e-01   1.52478988e-03  -5.92927557e-03   6.22727543e-04],[ 1.0908564   0.0535975  -0.34206977  0.01211702]
27.1,[  7.97707620e-01   1.48834651e-03  -5.78756241e-03   6.07843989e-04],[ 1.09067671  0.05356597 -0.34186854  0.01210989]
27.2,[  7.97405850e-01   1.45185916e-03  -5.64567825e-03   5.92942476e-04],[ 1.09049586  0.05353423 -0.34166601  0.01210272]
27.3,[  7.97103718e-01   1.41532822e-03  -5.50362456e-03   5.78023159e-04],[ 1.09031383  0.05350229 -0.34146217  0.0120955 ]
27.4,[  7.96801912e-01   1.37883657e-03  -5.36172368e-03   5.63119891e-04],[ 1.09013105  0.05347022 -0.34125748  0.01208825]
27.5,[  7.96499750e-01   1.34230192e-03  -5.21965554e-03   5.48199056e-04],[ 1.08994708  0.05343794 -0.34105146  0.01208095]
27.6,[  7.96197235e-01   1.30572463e-03  -5.07742163e-03   5.33260810e-04],[ 1.08976194  0.05340546 -0.34084413  0.01207361]
27.7,[  7.95894371e-01   1.26910509e-03  -4.93502343e-03   5.18305310e-04],[ 1.0895756   0.05337276 -0.34063546  0.01206622]
27.8,[  7.95591161e-01   1.23244369e-03  -4.79246246e-03   5.03332715e-04],[ 1.08938808  0.05333986 -0.34042546  0.01205878]
27.9,[  7.95287608e-01   1.19574082e-03  -4.64974022e-03   4.88343182e-04],[ 1.08919936  0.05330674 -0.34021412  0.01205129]
28.0,[  7.94984393e-01   1.15907884e-03  -4.50717699e-03   4.73370350e-04],[ 1.08900986  0.05327349 -0.34000191  0.01204377]
28.1,[  7.94680840e-01   1.12237599e-03  -4.36445482e-03   4.58380824e-04],[ 1.08881915  0.05324003 -0.33978834  0.01203621]
28.2,[  7.94376952e-01   1.08563266e-03  -4.22157524e-03   4.43374767e-04],[ 1.08862724  0.05320635 -0.33957343  0.0120286 ]
28.3,[  7.94072732e-01   1.04884925e-03  -4.07853979e-03   4.28352339e-04],[ 1.08843411  0.05317247 -0.33935716  0.01202093]
28.4,[  7.93768185e-01   1.01202614e-03  -3.93535002e-03   4.13313703e-04],[ 1.08823977  0.05313837 -0.33913952  0.01201323]
28.5,[  7.93463986e-01   9.75245260e-04  -3.79232441e-03   3.98292310e-04],[ 1.08804463  0.05310413 -0.33892099  0.01200548]
28.6,[  7.93158791e-01   9.38343890e-04  -3.64883029e-03   3.83221709e-04],[ 1.08784784  0.0530696  -0.33870061  0.01199768]
28.7,[  7.92853951e-01   9.01485354e-04  -3.50550272e-03   3.68168602e-04],[ 1.08765024  0.05303492 -0.33847933  0.01198984]
28.8,[  7.92548794e-01   8.64588550e-04  -3.36202635e-03   3.53099866e-04],[ 1.08745141  0.05300004 -0.33825667  0.01198195]
28.9,[  7.92243323e-01   8.27653884e-04  -3.21840275e-03   3.38015667e-04],[ 1.08725134  0.05296493 -0.33803262  0.01197402]
29.0,[  7.91937543e-01   7.90681764e-04  -3.07463351e-03   3.22916172e-04],[ 1.08705003  0.05292961 -0.33780717  0.01196603]
29.1,[  7.91631457e-01   7.53672601e-04  -2.93072022e-03   3.07801548e-04],[ 1.08684746  0.05289406 -0.33758033  0.01195799]
29.2,[  7.91325736e-01   7.16707643e-04  -2.78697883e-03   2.92704978e-04],[ 1.08664408  0.05285838 -0.33735257  0.01194993]
29.3,[  7.91019046e-01   6.79625534e-04  -2.64278188e-03   2.77560563e-04],[ 1.086439    0.05282239 -0.33712291  0.01194179]
29.4,[  7.90712727e-01   6.42588266e-04  -2.49875931e-03   2.62434462e-04],[ 1.0862331   0.05278626 -0.33689233  0.01193362]
29.5,[  7.90405448e-01   6.05434875e-04  -2.35428517e-03   2.47260935e-04],[ 1.08602548  0.05274983 -0.33665982  0.01192539]
29.6,[  7.90098545e-01   5.68326966e-04  -2.20998791e-03   2.32105983e-04],[ 1.08581703  0.05271326 -0.3364264   0.01191712]
29.7,[  7.89791354e-01   5.31184319e-04  -2.06555555e-03   2.16936845e-04],[ 1.08560731  0.05267646 -0.33619154  0.0119088 ]
29.8,[  7.89483880e-01   4.94007357e-04  -1.92098976e-03   2.01753692e-04],[ 1.08539631  0.05263944 -0.33595524  0.01190043]
29.9,[  7.89176126e-01   4.56796505e-04  -1.77629219e-03   1.86556698e-04],[ 1.08518401  0.05260219 -0.3357175   0.01189201]
30.0,[  7.88868094e-01   4.19552191e-04  -1.63146450e-03   1.71346038e-04],[ 1.08497042  0.05256471 -0.33547831  0.01188354]
30.1,[  7.88559790e-01   3.82274845e-04  -1.48650835e-03   1.56121888e-04],[ 1.08475554  0.052527   -0.33523767  0.01187501]
30.2,[  7.88251216e-01   3.44964897e-04  -1.34142544e-03   1.40884423e-04],[ 1.08453934  0.05248907 -0.33499557  0.01186644]
30.3,[  7.87942376e-01   3.07622782e-04  -1.19621744e-03   1.25633821e-04],[ 1.08432184  0.0524509  -0.334752    0.01185781]
30.4,[  7.87633932e-01   2.70328572e-04  -1.05119572e-03   1.10402784e-04],[ 1.08410349  0.05241259 -0.33450748  0.01184915]
30.5,[  7.87324569e-01   2.32923329e-04  -9.05742239e-04   9.51263998e-05],[ 1.08388336  0.05237397 -0.33426096  0.01184041]
30.6,[  7.87014952e-01   1.95487231e-04  -7.60168780e-04   7.98374153e-05],[ 1.0836619   0.05233511 -0.33401295  0.01183163]
30.7,[  7.86705739e-01   1.58100048e-04  -6.14785529e-04   6.45684076e-05],[ 1.08343958  0.0522961  -0.33376399  0.01182281]
30.8,[  7.86395621e-01   1.20603467e-04  -4.68976873e-04   4.92547213e-05],[ 1.08321545  0.05225677 -0.333513    0.01181392]
30.9,[  7.86085260e-01   8.30773642e-05  -3.23053420e-04   3.39289783e-05],[ 1.08298999  0.05221721 -0.33326051  0.01180497]
31.0,[  7.85775311e-01   4.56011989e-05  -1.77324153e-04   1.86236300e-05],[ 1.08276365  0.05217749 -0.33300704  0.011796  ]
31.1,[  7.85464471e-01   8.01729426e-06  -3.11759329e-05   3.27428061e-06],[ 1.08253549  0.05213746 -0.33275153  0.01178695]
31.2,[  7.85154050e-01  -2.95159825e-05   1.14775417e-04  -1.20543922e-05],[ 1.08230645  0.05209727 -0.33249504  0.01177786]
31.3,[  7.84842747e-01  -6.71558799e-05   2.61141370e-04  -2.74266091e-05],[ 1.08207557  0.05205676 -0.33223649  0.0117687 ]
31.4,[  7.84531218e-01  -1.04823036e-04   4.07613320e-04  -4.28099585e-05],[ 1.08184332  0.05201601 -0.3319764   0.01175949]
31.5,[  7.84220117e-01  -1.42438517e-04   5.53884327e-04  -5.81722036e-05],[ 1.08161018  0.0519751  -0.33171533  0.01175024]
31.6,[  7.83908149e-01  -1.80158920e-04   7.00563332e-04  -7.35772991e-05],[ 1.08137519  0.05193387 -0.33145216  0.01174092]
31.7,[  7.83595966e-01  -2.17905198e-04   8.47342956e-04  -8.89929621e-05],[ 1.0811388   0.05189239 -0.33118744  0.01173154]
31.8,[  7.83284219e-01  -2.55598738e-04   9.93917504e-04  -1.04387087e-04],[ 1.08090152  0.05185075 -0.33092173  0.01172213]
31.9,[  7.82971619e-01  -2.93395479e-04   1.14089335e-03  -1.19823359e-04],[ 1.08066236  0.05180879 -0.33065389  0.01171264]
32.0,[  7.82658816e-01  -3.31216692e-04   1.28796437e-03  -1.35269625e-04],[ 1.08042179  0.05176658 -0.33038449  0.0117031 ]
32.1,[  7.82345815e-01  -3.69061905e-04   1.43512871e-03  -1.50725694e-04],[ 1.08017982  0.05172412 -0.33011352  0.0116935 ]
32.2,[  7.82032620e-01  -4.06930645e-04   1.58238454e-03  -1.66191371e-04],[ 1.07993644  0.05168142 -0.32984097  0.01168385]
32.3,[  7.81719233e-01  -4.44822435e-04   1.72973000e-03  -1.81666461e-04],[ 1.07969164  0.05163846 -0.32956683  0.01167413]
32.4,[  7.81405660e-01  -4.82736797e-04   1.87716323e-03  -1.97150770e-04],[ 1.07944542  0.05159526 -0.32929109  0.01166437]
32.5,[  7.81091905e-01  -5.20673250e-04   2.02468236e-03  -2.12644101e-04],[ 1.07919777  0.0515518  -0.32901376  0.01165454]
32.6,[  7.80777970e-01  -5.58631311e-04   2.17228552e-03  -2.28146256e-04],[ 1.07894869  0.0515081  -0.32873483  0.01164466]
32.7,[  7.80463223e-01  -5.96687631e-04   2.32027077e-03  -2.43688541e-04],[ 1.07869765  0.05146405 -0.32845371  0.01163471]
32.8,[  7.80148945e-01  -6.34687335e-04   2.46803586e-03  -2.59207704e-04],[ 1.07844569  0.05141984 -0.32817154  0.01162471]
32.9,[  7.79833863e-01  -6.72784091e-04   2.61617835e-03  -2.74766503e-04],[ 1.07819176  0.05137528 -0.32788718  0.01161464]
33.0,[  7.79518621e-01  -7.10900269e-04   2.76439636e-03  -2.90333234e-04],[ 1.07793637  0.05133047 -0.32760118  0.01160451]
33.1,[  7.79203857e-01  -7.48958702e-04   2.91238982e-03  -3.05876382e-04],[ 1.07768004  0.05128549 -0.32731412  0.01159434]
33.2,[  7.78888305e-01  -7.87112354e-04   3.06075355e-03  -3.21458417e-04],[ 1.07742171  0.05124017 -0.32702483  0.01158409]
33.3,[  7.78572604e-01  -8.25283935e-04   3.20918701e-03  -3.37047775e-04],[ 1.07716192  0.05119458 -0.3267339   0.01157378]
33.4,[  7.78256129e-01  -8.63549264e-04   3.35798500e-03  -3.52675419e-04],[ 1.07690012  0.05114864 -0.32644072  0.0115634 ]
33.5,[  7.77940145e-01  -9.01755080e-04   3.50655158e-03  -3.68278758e-04],[ 1.07663735  0.05110254 -0.32614646  0.01155298]
33.6,[  7.77623397e-01  -9.40053393e-04   3.65547783e-03  -3.83919874e-04],[ 1.07637256  0.05105608 -0.32584993  0.01154247]
33.7,[  7.77307147e-01  -9.78291414e-04   3.80416964e-03  -3.99536366e-04],[ 1.0761068   0.05100945 -0.32555232  0.01153193]
33.8,[  7.76990143e-01  -1.01662067e-03   3.95321624e-03  -4.15190119e-04],[ 1.07583901  0.05096246 -0.32525243  0.01152131]
33.9,[  7.76673017e-01  -1.05496457e-03   4.10231977e-03  -4.30849853e-04],[ 1.0755697   0.0509152  -0.32495084  0.01151062]
34.0,[  7.76355150e-01  -1.09339820e-03   4.25177219e-03  -4.46546229e-04],[ 1.07529834  0.05086759 -0.32464696  0.01149986]
34.1,[  7.76037796e-01  -1.13176971e-03   4.40098309e-03  -4.62217239e-04],[ 1.07502599  0.0508198  -0.32434196  0.01148906]
34.2,[  7.75719711e-01  -1.17022966e-03   4.55053787e-03  -4.77924366e-04],[ 1.07475157  0.05077165 -0.32403465  0.01147817]
34.3,[  7.75401524e-01  -1.20870192e-03   4.70014054e-03  -4.93636522e-04],[ 1.0744756   0.05072323 -0.32372561  0.01146722]
34.4,[  7.75083239e-01  -1.24718597e-03   4.84978905e-03  -5.09353492e-04],[ 1.0741981   0.05067453 -0.32341484  0.01145622]
34.5,[  7.74764861e-01  -1.28568127e-03   4.99948134e-03  -5.25075060e-04],[ 1.07391904  0.05062557 -0.32310234  0.01144515]
34.6,[  7.74445776e-01  -1.32426216e-03   5.14950640e-03  -5.40831578e-04],[ 1.07363788  0.05057623 -0.32278747  0.01143399]
34.7,[  7.74126608e-01  -1.36285298e-03   5.29957011e-03  -5.56592156e-04],[ 1.07335514  0.05052662 -0.32247086  0.01142278]
34.8,[  7.73807363e-01  -1.40145321e-03   5.44967039e-03  -5.72356574e-04],[ 1.07307084  0.05047674 -0.32215248  0.0114115 ]
34.9,[  7.73488044e-01  -1.44006230e-03   5.59980513e-03  -5.88124611e-04],[ 1.07278496  0.05042658 -0.32183233  0.01140016]
35.0,[  7.73168042e-01  -1.47875405e-03   5.75026132e-03  -6.03926408e-04],[ 1.07249694  0.05037604 -0.32150979  0.01138873]
35.1,[  7.72848591e-01  -1.51737911e-03   5.90045815e-03  -6.19700967e-04],[ 1.07220788  0.05032532 -0.32118608  0.01137727]
35.2,[  7.72528467e-01  -1.55608548e-03   6.05097118e-03  -6.35508734e-04],[ 1.07191667  0.05027422 -0.32085997  0.01136571]
35.3,[  7.72207679e-01  -1.59487223e-03   6.20179675e-03  -6.51349327e-04],[ 1.07162329  0.05022274 -0.32053142  0.01135408]
35.4,[  7.71886845e-01  -1.63366458e-03   6.35264413e-03  -6.67192209e-04],[ 1.07132829  0.05017098 -0.32020107  0.01134237]
35.5,[  7.71565969e-01  -1.67246198e-03   6.50351114e-03  -6.83037154e-04],[ 1.07103167  0.05011893 -0.3198689   0.01133061]
35.6,[  7.71245055e-01  -1.71126388e-03   6.65439561e-03  -6.98883932e-04],[ 1.07073343  0.0500666  -0.31953491  0.01131878]
35.7,[  7.70923502e-01  -1.75014313e-03   6.80558090e-03  -7.14762304e-04],[ 1.07043298  0.05001388 -0.31919845  0.01130686]
35.8,[  7.70601924e-01  -1.78902548e-03   6.95677824e-03  -7.30641942e-04],[ 1.07013089  0.04996088 -0.31886015  0.01129488]
35.9,[  7.70280324e-01  -1.82791036e-03   7.10798543e-03  -7.46522614e-04],[ 1.06982715  0.04990758 -0.31852     0.01128283]
36.0,[  7.69958104e-01  -1.86687024e-03   7.25948422e-03  -7.62433912e-04],[ 1.06952117  0.04985389 -0.31817735  0.01127069]
36.1,[ 0.76963587 -0.00190583  0.00741099 -0.00077835],[ 1.06921353  0.04979991 -0.31783284  0.01125849]
36.2,[ 0.76931364 -0.00194479  0.00756249 -0.00079426],[ 1.06890422  0.04974564 -0.31748646  0.01124622]
36.3,[ 0.76899081 -0.00198383  0.00771428 -0.0008102 ],[ 1.06859265  0.04969097 -0.31713754  0.01123386]
36.4,[ 0.76866798 -0.00202286  0.00786606 -0.00082614],[ 1.0682794   0.049636   -0.31678674  0.01122143]
36.5,[ 0.76834517 -0.00206189  0.00801784 -0.00084208],[ 1.06796444  0.04958074 -0.31643404  0.01120894]
36.6,[ 0.76802177 -0.00210099  0.00816989 -0.00085805],[ 1.0676472   0.04952507 -0.31607877  0.01119635]
36.7,[ 0.7676984  -0.00214009  0.00832193 -0.00087402],[ 1.06732825  0.04946911 -0.31572159  0.0111837 ]
36.8,[ 0.76737446 -0.00217926  0.00847424 -0.00089001],[ 1.06700699  0.04941274 -0.31536183  0.01117096]
36.9,[ 0.76705057 -0.00221842  0.00862653 -0.00090601],[ 1.066684    0.04935607 -0.31500013  0.01115814]
37.0,[ 0.76672611 -0.00225765  0.00877908 -0.00092203],[ 1.06635869  0.04929898 -0.31463582  0.01114524]
37.1,[ 0.76640171 -0.00229688  0.0089316  -0.00093805],[ 1.06603163  0.0492416  -0.31426956  0.01113226]
37.2,[ 0.76607736 -0.00233609  0.0090841  -0.00095407],[ 1.06570282  0.0491839  -0.31390133  0.01111922]
37.3,[ 0.76575248 -0.00237538  0.00923685 -0.00097011],[ 1.06537165  0.04912579 -0.31353047  0.01110608]
37.4,[ 0.76542708 -0.00241472  0.00938984 -0.00098618],[ 1.06503811  0.04906727 -0.31315695  0.01109285]
37.5,[ 0.76510234 -0.00245398  0.00954253 -0.00100221],[ 1.06470339  0.04900854 -0.31278212  0.01107958]
37.6,[ 0.76477651 -0.00249338  0.00969573 -0.0010183 ],[ 1.06436568  0.04894928 -0.31240394  0.01106618]
37.7,[ 0.76445076 -0.00253277  0.00984888 -0.00103439],[ 1.06402618  0.04888971 -0.31202374  0.01105271]
37.8,[ 0.7641251  -0.00257214  0.010002   -0.00105047],[ 1.06368488  0.04882982 -0.31164153  0.01103917]
37.9,[ 0.76379896 -0.00261158  0.01015534 -0.00106657],[ 1.06334115  0.04876951 -0.31125661  0.01102554]
38.0,[ 0.76347292 -0.002651    0.01030864 -0.00108267],[ 1.06299561  0.04870888 -0.31086965  0.01101183]
38.1,[ 0.76314641 -0.00269048  0.01046215 -0.0010988 ],[ 1.06264762  0.04864782 -0.31047995  0.01099803]
38.2,[ 0.76282002 -0.00272994  0.01061561 -0.00111491],[ 1.06229779  0.04858644 -0.3100882   0.01098415]
38.3,[ 0.76249318 -0.00276946  0.01076928 -0.00113105],[ 1.06194551  0.04852462 -0.30969368  0.01097018]
38.4,[ 0.76216589 -0.00280903  0.01092317 -0.00114722],[ 1.06159074  0.04846237 -0.30929639  0.0109561 ]
38.5,[ 0.76183874 -0.00284859  0.01107698 -0.00116337],[ 1.06123411  0.04839979 -0.30889702  0.01094196]
38.6,[ 0.76151115 -0.0028882   0.011231   -0.00117955],[ 1.06087497  0.04833678 -0.30849484  0.01092771]
38.7,[ 0.76118372 -0.00292779  0.01138495 -0.00119571],[ 1.06051396  0.04827343 -0.30809056  0.01091339]
38.8,[ 0.76085588 -0.00296743  0.01153909 -0.0012119 ],[ 1.06015043  0.04820965 -0.30768345  0.01089897]
38.9,[ 0.76052763 -0.00300712  0.01169343 -0.00122811],[ 1.05978435  0.04814541 -0.3072735   0.01088445]
39.0,[ 0.76019956 -0.00304678  0.01184768 -0.00124431],[ 1.05941637  0.04808084 -0.30686141  0.01086985]
39.1,[ 0.7598711  -0.0030865   0.01200211 -0.00126053],[ 1.05904583  0.04801583 -0.30644646  0.01085515]
39.2,[ 0.75954282 -0.00312619  0.01215646 -0.00127674],[ 1.05867336  0.04795047 -0.30602935  0.01084037]
39.3,[ 0.75921418 -0.00316593  0.01231098 -0.00129297],[ 1.05829832  0.04788466 -0.30560935  0.0108255 ]
39.4,[ 0.75888517 -0.00320571  0.01246567 -0.00130922],[ 1.05792067  0.0478184  -0.30518644  0.01081052]
39.5,[ 0.75855637 -0.00324546  0.01262026 -0.00132545],[ 1.05754107  0.04775179 -0.30476134  0.01079546]
39.6,[ 0.75822722 -0.00328526  0.01277502 -0.00134171],[ 1.05715885  0.04768473 -0.30433331  0.0107803 ]
39.7,[ 0.75789774 -0.0033251   0.01292993 -0.00135798],[ 1.05677401  0.0476172  -0.30390234  0.01076503]
39.8,[ 0.75756793 -0.00336498  0.013085   -0.00137426],[ 1.05638652  0.04754921 -0.3034684   0.01074966]
39.9,[ 0.75723837 -0.00340482  0.01323995 -0.00139054],[ 1.05599702  0.04748087 -0.30303223  0.01073421]
40.0,[ 0.75690849 -0.00344471  0.01339505 -0.00140683],[ 1.05560487  0.04741205 -0.30259307  0.01071865]
40.1,[ 0.75657831 -0.00348463  0.01355029 -0.00142313],[ 1.05521003  0.04734277 -0.3021509   0.01070299]
40.2,[ 0.7562484  -0.00352452  0.0137054  -0.00143942],[ 1.05481316  0.04727314 -0.30170647  0.01068725]
40.3,[ 0.75591821 -0.00356445  0.01386065 -0.00145573],[ 1.05441358  0.04720303 -0.301259    0.0106714 ]
40.4,[ 0.75558774 -0.0036044   0.01401603 -0.00147205],[ 1.05401129  0.04713244 -0.30080849  0.01065544]
40.5,[ 0.75525701 -0.00364439  0.01417153 -0.00148838],[ 1.05360627  0.04706137 -0.30035492  0.01063937]
40.6,[ 0.75492603 -0.00368441  0.01432714 -0.00150472],[ 1.05319849  0.04698982 -0.29989827  0.0106232 ]
40.7,[ 0.75459536 -0.00372439  0.01448262 -0.00152105],[ 1.05278864  0.0469179  -0.29943929  0.01060694]
40.8,[ 0.75426445 -0.0037644   0.0146382  -0.00153739],[ 1.05237601  0.0468455  -0.29897721  0.01059057]
40.9,[ 0.75393331 -0.00380444  0.01479389 -0.00155374],[ 1.0519606   0.04677261 -0.29851201  0.01057409]
41.0,[ 0.75360197 -0.0038445   0.01494968 -0.0015701 ],[ 1.05154239  0.04669923 -0.29804367  0.0105575 ]
41.1,[ 0.75327042 -0.00388459  0.01510557 -0.00158648],[ 1.05112136  0.04662535 -0.29757218  0.0105408 ]
41.2,[ 0.75293868 -0.0039247   0.01526154 -0.00160286],[ 1.0506975   0.04655098 -0.29709752  0.01052399]
41.3,[ 0.75260729 -0.00396477  0.01541735 -0.00161922],[ 1.0502715   0.04647623 -0.29662045  0.01050709]
41.4,[ 0.7522752  -0.00400492  0.01557349 -0.00163562],[ 1.04984194  0.04640086 -0.29613941  0.01049005]
41.5,[ 0.75194348 -0.00404503  0.01572946 -0.001652  ],[ 1.04941021  0.0463251  -0.29565593  0.01047292]
41.6,[ 0.75161161 -0.00408516  0.01588549 -0.00166839],[ 1.04897559  0.04624884 -0.29516923  0.01045568]
41.7,[ 0.75127959 -0.0041253   0.0160416  -0.00168478],[ 1.04853808  0.04617208 -0.29467927  0.01043832]
41.8,[ 0.75094692 -0.00416553  0.01619801 -0.00170121],[ 1.04809695  0.04609467 -0.29418527  0.01042083]
41.9,[ 0.75061465 -0.0042057   0.01635423 -0.00171762],[ 1.0476536   0.04601688 -0.29368878  0.01040324]
42.0,[ 0.75028228 -0.00424589  0.01651051 -0.00173403],[ 1.0472073   0.04593857 -0.29318899  0.01038553]
42.1,[ 0.74994981 -0.00428609  0.01666682 -0.00175045],[ 1.04675804  0.04585974 -0.29268588  0.01036771]
42.2,[ 0.74961725 -0.0043263   0.01682318 -0.00176687],[ 1.04630581  0.04578039 -0.29217945  0.01034977]
42.3,[ 0.74928462 -0.00436652  0.01697958 -0.0017833 ],[ 1.04585059  0.04570051 -0.29166967  0.01033172]
42.4,[ 0.74895193 -0.00440674  0.017136   -0.00179972],[ 1.04539237  0.04562011 -0.29115652  0.01031354]
42.5,[ 0.74861918 -0.00444698  0.01729245 -0.00181616],[ 1.04493112  0.04553918 -0.29063999  0.01029524]
42.6,[ 0.74828639 -0.00448722  0.01744892 -0.00183259],[ 1.04446684  0.04545771 -0.29012007  0.01027683]
42.7,[ 0.74795305 -0.00452752  0.01760564 -0.00184905],[ 1.04399879  0.04537558 -0.28959591  0.01025826]
42.8,[ 0.74762021 -0.00456776  0.01776214 -0.00186548],[ 1.04352839  0.04529304 -0.28906913  0.0102396 ]
42.9,[ 0.74728737 -0.00460801  0.01791863 -0.00188192],[ 1.0430549   0.04520996 -0.2885389   0.01022082]
43.0,[ 0.74695402 -0.00464831  0.01807536 -0.00189838],[ 1.04257759  0.04512621 -0.28800437  0.01020188]
43.1,[ 0.74662069 -0.00468862  0.01823208 -0.00191484],[ 1.04209716  0.04504191 -0.28746636  0.01018282]
43.2,[ 0.74628739 -0.00472892  0.01838879 -0.0019313 ],[ 1.04161359  0.04495706 -0.28692483  0.01016364]
43.3,[ 0.74595464 -0.00476915  0.01854524 -0.00194773],[ 1.04112761  0.04487179 -0.2863806   0.01014436]
43.4,[ 0.74562093 -0.0048095   0.01870214 -0.00196421],[ 1.04063698  0.0447857  -0.28583116  0.0101249 ]
43.5,[ 0.74528779 -0.00484978  0.01885877 -0.00198066],[ 1.0401439   0.04469918 -0.28527899  0.01010534]
43.6,[ 0.74495474 -0.00489005  0.01901537 -0.00199711],[ 1.03964763  0.0446121  -0.28472323  0.01008566]
43.7,[ 0.74462127 -0.00493037  0.01917215 -0.00201357],[ 1.03914739  0.04452433 -0.28416303  0.01006581]
43.8,[ 0.74428792 -0.00497067  0.01932889 -0.00203003],[ 1.0386439   0.04443598 -0.2835992   0.01004584]
43.9,[ 0.74395468 -0.00501097  0.01948557 -0.00204649],[ 1.03813716  0.04434707 -0.28303173  0.01002574]
44.0,[ 0.74362108 -0.0050513   0.01964242 -0.00206296],[ 1.03762639  0.04425745 -0.28245974  0.01000548]
44.1,[ 0.74328811 -0.00509156  0.01979897 -0.0020794 ],[ 1.03711309  0.04416738 -0.28188491  0.00998511]
44.2,[ 0.74295433 -0.00513192  0.01995591 -0.00209589],[ 1.03659495  0.04407646 -0.28130467  0.00996456]
44.3,[ 0.7426212  -0.0051722   0.02011253 -0.00211234],[ 1.03607424  0.0439851  -0.28072155  0.00994391]
44.4,[ 0.74228826 -0.00521245  0.02026907 -0.00212878],[ 1.03555019  0.04389314 -0.28013468  0.00992312]
44.5,[ 0.74195503 -0.00525274  0.02042574 -0.00214523],[ 1.035022    0.04380046 -0.27954319  0.00990216]
44.6,[ 0.74162154 -0.00529307  0.02058255 -0.0021617 ],[ 1.03448965  0.04370706 -0.27894703  0.00988105]
44.7,[ 0.74128875 -0.00533331  0.02073901 -0.00217813],[ 1.03395467  0.04361318 -0.27834792  0.00985982]
44.8,[ 0.74095524 -0.00537363  0.02089582 -0.0021946 ],[ 1.0334147   0.04351844 -0.27774324  0.00983841]
44.9,[ 0.74062247 -0.00541387  0.02105228 -0.00221103],[ 1.03287207  0.04342322 -0.27713557  0.00981688]
45.0,[ 0.74028949 -0.00545413  0.02120884 -0.00222748],[ 1.03232518  0.04332727 -0.27652314  0.00979519]
45.1,[ 0.7399568  -0.00549435  0.02136526 -0.00224391],[ 1.03177481  0.04323069 -0.2759068   0.00977335]
45.2,[ 0.73962393 -0.0055346   0.02152176 -0.00226034],[ 1.03122015  0.04313337 -0.27528565  0.00975135]
45.3,[ 0.73929138 -0.00557481  0.02167812 -0.00227676],[ 1.03066195  0.04303542 -0.27466055  0.00972921]
